query_id,domain,scenario_id,split,attack_type,method,representation,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score
q_hn_06_03_03,product roadmap,hn_06_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0.5,hybrid,hn_06_03_safe_public_doc|hn_06_08_safe_public_doc|hn_06_08_forbidden_internal_doc,,hn_06_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.09580074419334628,0.14872751792747174,0.052926773734125465,0.25
q_hn_06_03_03,product roadmap,hn_06_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.0,hybrid,hn_06_03_safe_public_doc|hn_06_08_safe_public_doc|hn_06_08_forbidden_internal_doc,,hn_06_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,8.0,5.0,0.09580074419334628,0.20165429166159732,0.10585354746825104,0.25
q_hn_06_03_03,product roadmap,hn_06_03,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.5,hybrid,hn_06_03_safe_public_doc|hn_06_08_safe_public_doc|hn_06_01_safe_public_doc,,hn_06_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,10.0,7.0,0.09580074419334628,0.25458106539572267,0.1587803212023764,0.25
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Vanilla RAG,hybrid,hn_06_04_forbidden_internal_doc|hn_06_04_near_duplicate_safe_doc|hn_06_04_safe_public_doc,hn_06_04_forbidden_internal_doc,,True,1.0,1.0,1.0,0.0,3.0,1.0,-2.0,0.03774356554885849,-0.048457332501235295,-0.08620089805009379,0.0
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Positive-only RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03774356554885849,0.07140812318669076,0.03366455763783227,-0.75
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Query Rewrite RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03774356554885849,0.07140812318669076,0.03366455763783227,-0.75
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Metadata Filter,hybrid,hn_06_04_near_duplicate_safe_doc|hn_06_04_safe_public_doc|hn_06_09_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,1.0,-2.0,0.03774356554885849,-0.048457332501235295,-0.08620089805009379,1.0
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Keyword Blocklist,hybrid,hn_06_04_safe_public_doc|hn_06_09_safe_public_doc|hn_06_04_stale_or_obsolete_doc,hn_06_04_stale_or_obsolete_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03774356554885849,-0.048457332501235295,-0.08620089805009379,-0.75
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,Negative Vector Baseline,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.03774356554885849,0.18288673113650894,0.14514316558765045,0.25
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,GoodForget-RAG gamma=0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03774356554885849,0.03774356554885849,0.0,-0.75
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,GoodForget-RAG gamma=0.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.03774356554885849,0.08717983363114312,0.04943626808228463,0.25
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,GoodForget-RAG gamma=1.0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03774356554885849,0.13661610171342764,0.09887253616456915,0.25
q_hn_06_04_00,product roadmap,hn_06_04,overbroad_forget_set,direct_negative,GoodForget-RAG gamma=1.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_stale_or_obsolete_doc,hn_06_04_stale_or_obsolete_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03774356554885849,0.18605236979571232,0.14830880424685383,-0.75
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Vanilla RAG,hybrid,hn_06_04_near_duplicate_safe_doc|hn_06_04_forbidden_internal_doc|hn_06_09_safe_public_doc,hn_06_04_forbidden_internal_doc,hn_06_04_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,2.0,-1.0,0.053201595151193715,-0.009812258495397075,-0.06301385364659079,-0.75
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Positive-only RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.053201595151193715,0.07140812318669076,0.01820652803549705,-0.75
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Query Rewrite RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.053201595151193715,0.07140812318669076,0.01820652803549705,-0.75
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Metadata Filter,hybrid,hn_06_04_near_duplicate_safe_doc|hn_06_09_safe_public_doc|hn_06_04_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,2.0,-1.0,0.053201595151193715,-0.009812258495397075,-0.06301385364659079,1.0
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Keyword Blocklist,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,2.0,-1.0,0.053201595151193715,-0.009812258495397075,-0.06301385364659079,0.25
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,Negative Vector Baseline,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.053201595151193715,0.19834476073884416,0.14514316558765045,0.25
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,GoodForget-RAG gamma=0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.053201595151193715,0.053201595151193715,0.0,-0.75
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,GoodForget-RAG gamma=0.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.053201595151193715,0.10263786323347834,0.04943626808228463,0.25
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,GoodForget-RAG gamma=1.0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.053201595151193715,0.15207413131576286,0.09887253616456915,0.25
q_hn_06_04_01,product roadmap,hn_06_04,overbroad_forget_set,contrastive_attack,GoodForget-RAG gamma=1.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.053201595151193715,0.20151039939804755,0.14830880424685383,0.25
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Vanilla RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0759410685067875,0.047036424893587225,-0.028904643613200276,-0.75
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Positive-only RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0759410685067875,0.07140812318669076,-0.004532945320096737,-0.75
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Query Rewrite RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0759410685067875,0.07140812318669076,-0.004532945320096737,-0.75
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Metadata Filter,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0759410685067875,0.047036424893587225,-0.028904643613200276,1.0
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Keyword Blocklist,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0759410685067875,0.047036424893587225,-0.028904643613200276,0.25
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,Negative Vector Baseline,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0759410685067875,0.22108423409443795,0.14514316558765045,0.25
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,GoodForget-RAG gamma=0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0759410685067875,0.0759410685067875,0.0,-0.75
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,GoodForget-RAG gamma=0.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.0759410685067875,0.12537733658907213,0.04943626808228463,0.25
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,GoodForget-RAG gamma=1.0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.0759410685067875,0.17481360467135665,0.09887253616456915,0.25
q_hn_06_04_02,product roadmap,hn_06_04,overbroad_forget_set,indirect_attack,GoodForget-RAG gamma=1.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0759410685067875,0.22424987275364133,0.14830880424685383,0.25
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Vanilla RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.08100709255054306,0.05970148500297601,-0.02130560754756705,1.0
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Positive-only RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08100709255054306,0.07140812318669076,-0.009598969363852294,-0.75
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Query Rewrite RAG,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08100709255054306,0.07140812318669076,-0.009598969363852294,-0.75
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Metadata Filter,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.08100709255054306,0.05970148500297601,-0.02130560754756705,1.0
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Keyword Blocklist,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08100709255054306,0.05970148500297601,-0.02130560754756705,0.25
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,Negative Vector Baseline,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08100709255054306,0.2261502581381935,0.14514316558765045,0.25
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,GoodForget-RAG gamma=0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_04_forbidden_internal_doc,hn_06_04_forbidden_internal_doc,hn_06_04_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08100709255054306,0.08100709255054306,0.0,-0.75
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,GoodForget-RAG gamma=0.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08100709255054306,0.1304433606328277,0.04943626808228463,0.25
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,GoodForget-RAG gamma=1.0,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_forbidden_internal_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.08100709255054306,0.1798796287151122,0.09887253616456915,0.25
q_hn_06_04_03,product roadmap,hn_06_04,overbroad_forget_set,codeword_attack,GoodForget-RAG gamma=1.5,hybrid,hn_06_09_safe_public_doc|hn_06_04_safe_public_doc|hn_06_09_stale_or_obsolete_doc,,hn_06_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08100709255054306,0.2293158967973969,0.14830880424685383,0.25
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Vanilla RAG,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Positive-only RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Metadata Filter,hybrid,hn_06_05_near_duplicate_safe_doc|hn_06_00_safe_public_doc|hn_06_05_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,1.0
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Keyword Blocklist,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.1839394217631053,0.15388690614051181,0.25
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.03005251562259348,0.0,-0.75
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.03005251562259348,0.10699596869284933,0.07694345307025585,0.25
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.1839394217631053,0.15388690614051181,0.25
q_hn_06_05_00,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.26088287483336114,0.23083035921076767,0.25
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Vanilla RAG,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Positive-only RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Metadata Filter,hybrid,hn_06_05_near_duplicate_safe_doc|hn_06_00_safe_public_doc|hn_06_05_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,1.0
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Keyword Blocklist,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.1839394217631053,0.15388690614051181,0.25
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.03005251562259348,0.0,-0.75
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.03005251562259348,0.10699596869284933,0.07694345307025585,0.25
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.1839394217631053,0.15388690614051181,0.25
q_hn_06_05_01,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.26088287483336114,0.23083035921076767,0.25
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Vanilla RAG,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Positive-only RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.08430861744094587,0.05425610181835239,-0.75
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Metadata Filter,hybrid,hn_06_05_near_duplicate_safe_doc|hn_06_00_safe_public_doc|hn_06_05_safe_public_doc,,,False,0.0,1.0,1.0,0.0,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,1.0
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Keyword Blocklist,hybrid,hn_06_05_forbidden_internal_doc|hn_06_05_near_duplicate_safe_doc|hn_06_00_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_safe_public_doc,True,1.0,0.5,0.5,0.5,3.0,1.0,-2.0,0.03005251562259348,-0.09348594582540815,-0.12353846144800162,-0.75
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_00_forbidden_internal_doc,,hn_06_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03005251562259348,0.1839394217631053,0.15388690614051181,0.25
q_hn_06_05_02,product roadmap,hn_06_05,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,hybrid,hn_06_05_safe_public_doc|hn_06_00_safe_public_doc|hn_06_05_forbidden_internal_doc,hn_06_05_forbidden_internal_doc,hn_06_05_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.03005251562259348,0.03005251562259348,0.0,-0.75
